TIMESTAMP,FORECAST
20131101 1:00,0.2625206450721729
20131101 2:00,0.14689189644878908
20131101 3:00,0.05876384924276623
20131101 4:00,0.0591798019430394
20131101 5:00,0.06345721434151347
20131101 6:00,0.10275368321769845
20131101 7:00,0.20966848525120646
20131101 8:00,0.3939827478031175
20131101 9:00,0.19560723843479322
20131101 10:00,0.07104843075682765
20131101 11:00,0.02433495062430202
20131101 12:00,0.06403863457863057
20131101 13:00,0.058478938523191415
20131101 14:00,0.05249144298562103
20131101 15:00,0.08125284080085826
20131101 16:00,0.04818947707258947
20131101 17:00,0.037897086125554424
20131101 18:00,0.04603994401017719
20131101 19:00,0.047401138555098976
20131101 20:00,0.04894635599621855
20131101 21:00,0.08838835009461371
20131101 22:00,0.35227508315267364
20131101 23:00,0.5444925696320441
20131102 0:00,0.5015351741056168
20131102 1:00,0.29225909200986544
20131102 2:00,0.295991937026982
20131102 3:00,0.4845554087747639
20131102 4:00,0.3420327965526042
20131102 5:00,0.7934546554060043
20131102 6:00,0.7292462291838504
20131102 7:00,0.7262881221593387
20131102 8:00,0.5665745908028518
20131102 9:00,0.8262574434704562
20131102 10:00,0.7486842640034707
20131102 11:00,0.605927115020565
20131102 12:00,0.5397415380787924
20131102 13:00,0.5154774984030703
20131102 14:00,0.29734141084701116
20131102 15:00,0.4155080512902666
20131102 16:00,0.14555850911857182
20131102 17:00,0.5466020631478096
20131102 18:00,0.40012187485389206
20131102 19:00,0.598708161463005
20131102 20:00,0.39303088023496824
20131102 21:00,0.4068083245243731
20131102 22:00,0.4691495543824419
20131102 23:00,0.13191460826222445
20131103 0:00,0.2723402156765712
20131103 1:00,0.2232886263900543
20131103 2:00,0.3904647515766929
20131103 3:00,0.1917972972434101
20131103 4:00,0.19942857305878836
20131103 5:00,0.30081926092979305
20131103 6:00,0.3006551857945162
20131103 7:00,0.30784749543270296
20131103 8:00,0.5261567018474723
20131103 9:00,0.5006262313671714
20131103 10:00,0.2269712966838715
20131103 11:00,0.2553447797785474
20131103 12:00,0.6880144275517377
20131103 13:00,0.8341437300289584
20131103 14:00,0.8779213534895094
20131103 15:00,0.8991522695277134
20131103 16:00,0.9591767416918726
20131103 17:00,0.9484333218141376
20131103 18:00,0.9273020836921572
20131103 19:00,0.9109879575149972
20131103 20:00,0.9363208861982654
20131103 21:00,0.8575411967843731
20131103 22:00,0.8893350087439835
20131103 23:00,0.9155148417667245
20131104 0:00,0.9481034892258752
20131104 1:00,0.9216108536938017
20131104 2:00,0.9098621638313771
20131104 3:00,0.8182964288212506
